,year,week,SMN,SMK,VCI,TCI,VHI
0,Mean,data,for,UKR,Province=,10:,Khmel'nyts'kyy
1648,2014,18,0.309,291.83,84.30,32.11,58.20
1649,2014,19,0.328,293.49,80.17,30.73,55.45
1650,2014,20,0.345,294.40,74.17,34.51,54.34
1651,2014,21,0.358,295.07,70.83,37.04,53.94
1652,2014,22,0.365,295.50,66.59,38.95,52.77
1653,2014,23,0.375,296.35,67.27,34.55,50.91
1654,2014,24,0.380,296.68,67.32,35.17,51.25
1655,2014,25,0.382,296.83,66.26,38.36,52.31
1656,2014,26,0.379,296.93,63.85,39.06,51.45
1657,2014,27,0.379,297.20,62.62,37.12,49.87
1658,2014,28,0.379,297.57,64.37,35.26,49.82
1659,2014,29,0.379,297.97,66.18,34.65,50.42
1660,2014,30,0.375,298.07,67.94,35.42,51.68
1661,2014,31,0.367,297.81,66.30,35.99,51.14
1662,2014,32,0.359,297.58,64.56,34.48,49.52
1663,2014,33,0.353,296.96,62.92,33.11,48.01
1664,2014,34,0.347,296.14,63.64,32.02,47.83
1665,2014,35,0.340,295.31,66.50,27.59,47.04
1666,2014,36,0.334,294.10,69.53,24.58,47.05
1667,2014,37,0.330,293.11,75.40,16.24,45.82
1668,2014,38,0.319,291.61,77.88,10.51,44.20
1669,2014,39,0.303,289.70,79.56,9.54,44.55
1670,2014,40,0.283,287.24,80.80,15.75,48.27
1671,2014,41,0.259,284.53,80.65,23.81,52.23
1672,2014,42,0.229,282.07,72.21,24.46,48.34
1673,2014,43,0.199,279.87,66.03,22.03,44.03
1674,2014,44,0.171,277.72,59.54,19.71,39.62
1675,2014,45,0.149,275.06,57.00,23.71,40.36
1676,2014,46,0.128,271.05,56.49,32.44,44.46
1677,2014,47,0.107,268.14,54.07,32.63,43.35
1678,2014,48,0.094,265.68,53.32,37.00,45.16
1679,2014,49,0.089,263.90,53.44,40.53,46.99
1680,2014,50,0.090,262.74,55.51,42.17,48.84
1681,2014,51,0.091,262.08,58.22,39.58,48.90
1682,2014,52,0.093,261.82,60.57,36.50,48.53
1683,2015,01,0.094,260.90,64.73,37.45,51.09
1684,2015,02,0.092,260.16,61.08,39.57,50.33
1685,2015,03,0.087,260.21,55.66,40.35,48.00
1686,2015,04,0.088,260.42,56.35,42.77,49.56
1687,2015,05,0.089,262.07,56.61,41.78,49.31
1688,2015,06,0.092,264.23,55.66,38.87,47.46
1689,2015,07,0.098,266.88,55.38,33.82,44.74
1690,2015,08,0.110,270.53,57.14,27.59,42.36
1691,2015,09,0.123,273.95,59.44,21.20,40.32
1692,2015,10,0.140,276.96,62.54,17.29,39.91
1693,2015,11,0.160,279.75,67.74,11.89,39.82
1694,2015,12,0.176,281.89,71.65,13.36,42.50
1695,2015,13,0.189,283.81,74.72,15.37,45.05
1696,2015,14,0.203,285.76,77.71,14.25,45.98
1697,2015,15,0.225,287.58,80.46,14.17,47.31
1698,2015,16,0.249,289.68,80.63,14.79,47.71
1699,2015,17,0.280,291.77,83.37,12.86,48.11
1700,2015,18,0.308,293.20,83.47,17.81,50.64
1701,2015,19,0.328,294.44,79.69,20.75,50.22
1702,2015,20,0.347,295.58,75.16,22.09,48.63
1703,2015,21,0.363,296.67,73.26,19.95,46.61
1704,2015,22,0.370,297.35,69.06,19.11,44.09
1705,2015,23,0.377,298.11,67.91,15.63,41.77
1706,2015,24,0.380,298.40,66.94,15.85,41.40
1707,2015,25,0.380,298.62,64.52,16.68,40.60
1708,2015,26,0.373,298.69,60.15,17.78,38.96
1709,2015,27,0.368,298.83,56.77,18.28,37.53
1710,2015,28,0.365,299.20,56.72,17.55,37.14
1711,2015,29,0.365,299.44,58.92,18.73,38.82
1712,2015,30,0.366,299.64,62.84,18.67,40.76
1713,2015,31,0.364,299.76,64.80,15.05,39.93
1714,2015,32,0.355,299.63,62.40,11.94,37.17
1715,2015,33,0.349,299.21,61.38,7.66,34.52
1716,2015,34,0.343,298.10,62.02,8.95,35.48
1717,2015,35,0.336,296.75,64.37,10.05,37.21
1718,2015,36,0.328,295.22,66.40,10.65,38.53
1719,2015,37,0.322,293.63,71.23,9.35,40.29
1720,2015,38,0.312,291.62,74.30,9.96,42.13
1721,2015,39,0.294,289.32,74.41,14.31,44.36
1722,2015,40,0.273,286.56,75.14,24.29,49.71
1723,2015,41,0.247,283.41,72.67,36.40,54.53
1724,2015,42,0.210,279.69,60.81,46.26,53.54
1725,2015,43,0.171,275.92,49.30,52.86,51.08
1726,2015,44,0.135,273.31,37.59,51.10,44.34
1727,2015,45,0.115,272.11,34.85,41.85,38.35
1728,2015,46,0.105,269.66,40.07,40.07,40.07
1729,2015,47,0.097,267.63,46.13,35.30,40.72
1730,2015,48,0.092,266.81,51.71,31.55,41.63
1731,2015,49,0.089,266.24,53.05,29.55,41.30
1732,2015,50,0.089,265.50,55.27,29.19,42.23
1733,2015,51,0.089,264.23,56.33,29.59,42.96
1734,2015,52,0.088,262.80,57.10,31.71,44.41
1735,2016,01,0.088,261.26,59.96,35.55,47.76
1736,2016,02,0.087,259.80,57.45,41.36,49.40
1737,2016,03,0.088,259.74,57.25,42.99,50.12
1738,2016,04,0.093,260.27,61.59,43.92,52.75
1739,2016,05,0.096,262.62,64.15,39.15,51.95
1740,2016,06,0.099,265.57,62.12,32.59,47.63
1741,2016,07,0.103,268.26,59.89,27.49,43.81
1742,2016,08,0.111,271.14,58.35,24.74,41.55
1743,2016,09,0.117,273.52,56.22,23.48,39.85
1744,2016,10,0.125,275.52,54.73,24.77,39.75
1745,2016,11,0.152,278.47,64.06,19.41,41.73
1746,2016,12,0.167,281.34,67.34,17.36,42.35
1747,2016,13,0.180,283.85,70.89,15.91,43.40
1748,2016,14,0.196,286.05,74.29,12.85,43.57
1749,2016,15,0.221,288.00,79.36,10.68,45.02
1750,2016,16,0.251,289.94,82.83,12.40,47.62
1751,2016,17,0.277,291.01,82.48,20.46,51.47
1752,2016,18,0.294,291.29,76.24,37.69,56.97
1753,2016,19,0.309,292.26,69.46,44.56,57.01
1754,2016,20,0.322,293.16,61.90,49.29,55.59
1755,2016,21,0.332,293.75,56.58,51.97,54.27
1756,2016,22,0.339,294.43,52.05,51.16,51.60
1757,2016,23,0.349,295.09,52.40,48.61,50.51
1758,2016,24,0.356,295.81,53.73,45.31,49.52
1759,2016,25,0.362,296.69,54.50,40.13,47.32
1760,2016,26,0.360,297.40,52.79,33.73,43.26
1761,2016,27,0.362,298.13,52.80,26.56,39.68
1762,2016,28,0.366,298.66,56.98,23.53,40.26
1763,2016,29,0.369,298.81,60.14,25.43,42.78
1764,2016,30,0.369,298.77,63.90,27.45,45.67
1765,2016,31,0.365,298.72,65.47,26.03,45.75
1766,2016,32,0.360,298.61,65.02,23.12,44.07
1767,2016,33,0.356,298.37,64.69,16.89,40.79
1768,2016,34,0.349,297.64,65.32,14.56,39.94
1769,2016,35,0.342,296.48,67.34,13.80,40.57
1770,2016,36,0.333,295.32,69.43,10.31,39.87
1771,2016,37,0.316,293.09,68.47,16.66,42.56
1772,2016,38,0.292,290.39,63.29,26.78,45.04
1773,2016,39,0.256,287.16,53.20,43.48,48.34
1774,2016,40,0.223,282.68,45.50,73.51,59.51
1775,2016,41,0.194,279.29,40.25,84.35,62.30
1776,2016,42,0.165,275.02,33.11,91.49,62.30
1777,2016,43,0.138,271.37,28.81,90.02,59.42
1778,2016,44,0.123,268.99,30.00,83.70,56.85
1779,2016,45,0.108,266.75,30.00,78.12,54.06
1780,2016,46,0.093,264.01,31.40,75.57,53.49
1781,2016,47,0.083,261.35,35.24,69.60,52.42
1782,2016,48,0.080,260.63,42.27,62.51,52.39
1783,2016,49,0.084,261.03,49.39,54.24,51.81
1784,2016,50,0.082,260.30,50.02,53.99,52.00
1785,2016,51,0.083,260.01,51.35,49.08,50.22
1786,2016,52,0.084,260.30,52.74,42.99,47.87
1787,2017,01,0.084,260.29,54.25,39.54,46.90
1788,2017,02,0.083,259.75,52.21,40.78,46.50
1789,2017,03,0.081,259.44,49.06,43.80,46.43
1790,2017,04,0.082,259.19,50.18,48.75,49.47
1791,2017,05,0.083,261.15,51.61,46.72,49.17
1792,2017,06,0.087,263.91,51.12,40.69,45.96
1793,2017,07,0.092,267.06,50.64,33.10,41.92
1794,2017,08,0.101,270.70,51.53,26.67,39.10
1795,2017,09,0.114,274.13,54.38,20.36,37.37
1796,2017,10,0.130,277.20,57.51,16.28,36.90
1797,2017,11,0.148,279.78,62.20,11.99,37.09
1798,2017,12,0.167,282.11,68.15,12.68,40.41
1799,2017,13,0.187,284.45,75.60,11.87,43.74
1800,2017,14,0.208,286.27,82.61,11.02,46.81
1801,2017,15,0.234,287.71,87.33,13.42,50.38
1802,2017,16,0.259,289.20,87.18,19.35,53.26
1803,2017,17,0.281,290.28,84.47,27.77,56.12
1804,2017,18,0.303,291.50,81.08,36.16,58.62
1805,2017,19,0.323,292.91,76.60,38.10,57.35
1806,2017,20,0.338,293.85,70.15,40.04,55.10
1807,2017,21,0.349,294.71,65.33,41.76,53.55
1808,2017,22,0.355,295.48,59.85,42.88,51.37
1809,2017,23,0.360,296.25,57.81,38.17,47.99
1810,2017,24,0.365,297.04,59.32,31.50,45.41
1811,2017,25,0.369,297.63,58.22,31.78,45.00
1812,2017,26,0.368,298.21,55.73,29.30,42.51
1813,2017,27,0.364,297.95,53.63,27.40,40.52
1814,2017,28,0.362,298.11,53.83,31.43,42.63
1815,2017,29,0.363,298.34,53.17,38.95,46.06
1816,2017,30,0.363,298.65,56.27,39.75,48.01
1817,2017,31,0.361,299.11,58.87,33.54,46.21
1818,2017,32,0.358,299.65,57.98,30.60,44.29
1819,2017,33,0.355,299.53,53.82,32.80,43.31
1820,2017,34,0.317,296.94,51.54,35.47,43.51
1821,2017,35,0.300,295.61,54.51,28.54,41.53
1822,2017,36,0.310,293.50,56.17,31.21,43.69
1823,2017,37,0.297,291.32,56.96,38.37,47.67
1824,2017,38,0.283,289.19,57.01,42.46,49.74
1825,2017,39,0.265,287.26,56.85,42.20,49.53
1826,2017,40,0.237,283.54,52.01,62.50,57.26
1827,2017,41,0.200,279.89,42.62,76.80,59.71
1828,2017,42,0.161,275.91,31.15,83.11,57.13
1829,2017,43,0.137,272.70,28.30,79.48,53.89
1830,2017,44,0.114,270.31,24.80,73.05,48.92
1831,2017,45,0.100,269.27,25.33,60.69,43.01
1832,2017,46,0.082,267.01,24.08,56.52,40.30
1833,2017,47,0.075,265.76,29.44,45.66,37.55
1834,2017,48,0.074,264.61,37.93,42.65,40.29
1835,2017,49,0.069,262.80,38.11,45.93,42.02
1836,2017,50,0.065,262.02,37.80,45.70,41.75
1837,2017,51,0.065,262.25,39.49,38.86,39.18
1838,2017,52,0.070,262.46,43.39,33.57,38.48
1839,2018,01,0.077,261.34,50.00,35.20,42.60
1840,2018,02,0.079,260.21,50.91,39.09,45.00
1841,2018,03,0.083,260.38,52.58,39.78,46.18
1842,2018,04,0.087,259.55,56.50,47.60,52.05
1843,2018,05,0.086,260.22,55.61,52.67,54.13
1844,2018,06,0.084,261.11,50.74,52.27,51.54
1845,2018,07,0.083,262.66,46.06,53.08,49.48
1846,2018,08,0.085,264.77,42.45,53.92,48.19
1847,2018,09,0.089,266.90,40.30,55.06,47.68
1848,2018,10,0.095,268.88,38.23,57.78,48.01
1849,2018,11,0.106,271.26,39.04,55.49,47.26
1850,2018,12,0.123,275.02,44.24,50.43,47.34
1851,2018,13,0.147,279.52,52.03,42.21,47.12
1852,2018,14,0.176,284.01,62.27,26.69,44.48
1853,2018,15,0.207,287.21,70.03,16.90,43.47
1854,2018,16,0.239,289.79,74.51,13.47,43.99
1855,2018,17,0.268,291.52,76.53,15.14,45.84
1856,2018,18,0.293,292.63,74.89,23.66,49.27
1857,2018,19,0.314,293.39,70.95,32.10,51.52
1858,2018,20,0.326,293.38,62.52,46.18,54.35
1859,</pre></tt>,,,,,,
0,Mean,data,for,UKR,Province=,13:,Kirovohrad
1,1981,35,0.205,294.75,16.37,78.53,47.45
2,1981,36,0.208,294.46,23.27,67.57,45.42
3,1981,37,0.211,293.86,31.95,55.76,43.85
4,1981,38,0.212,292.78,39.97,47.45,43.71
5,1981,39,0.211,291.12,46.40,43.74,45.07
6,1981,40,0.207,288.88,50.97,44.65,47.81
7,1981,41,0.200,286.02,54.83,48.30,51.56
8,1981,42,0.190,282.78,58.33,52.78,55.55
9,1981,43,0.174,279.62,58.62,53.91,56.27
10,1981,44,0.149,275.89,54.20,52.49,53.35
11,1981,45,0.121,272.43,46.82,52.13,49.48
12,1981,46,0.100,269.42,42.87,52.71,47.79
13,1981,47,0.090,267.14,43.72,52.82,48.27
14,1981,48,0.081,265.52,45.06,51.81,48.43
15,1981,49,0.070,264.02,45.50,50.41,47.95
16,1981,50,0.066,262.87,47.61,47.23,47.42
17,1981,51,0.060,261.87,46.29,44.75,45.52
18,1981,52,0.051,260.96,39.93,44.33,42.13
19,1982,01,0.045,261.12,36.68,41.79,39.23
20,1982,02,0.041,262.61,36.46,35.10,35.78
21,1982,03,0.041,263.82,36.49,30.79,33.64
22,1982,04,0.038,264.71,33.46,28.66,31.06
23,1982,05,0.034,264.76,29.66,30.50,30.08
24,1982,06,0.033,265.50,26.50,32.88,29.69
25,1982,07,0.033,266.58,23.46,35.64,29.55
26,1982,08,0.035,267.64,22.50,39.09,30.79
27,1982,09,0.036,268.90,20.89,43.95,32.42
28,1982,10,0.039,270.55,17.81,48.85,33.33
29,1982,11,0.052,273.52,19.60,46.13,32.87
30,1982,12,0.067,277.30,22.67,42.61,32.64
31,1982,13,0.079,280.02,24.18,42.58,33.38
32,1982,14,0.089,282.21,23.58,45.83,34.71
33,1982,15,0.098,283.70,20.43,56.82,38.62
34,1982,16,0.118,285.36,20.38,69.83,45.11
35,1982,17,0.146,287.17,21.73,82.60,52.16
36,1982,18,0.184,289.66,25.97,85.71,55.84
37,1982,19,0.227,292.27,29.27,83.82,56.54
38,1982,20,0.265,293.88,30.82,80.61,55.72
39,1982,21,0.295,294.53,30.86,81.58,56.22
40,1982,22,0.315,294.79,27.41,82.45,54.93
41,1982,23,0.324,294.53,20.79,85.74,53.27
42,1982,24,0.332,294.71,18.77,87.14,52.95
43,1982,25,0.336,294.70,20.47,90.88,55.68
44,1982,26,0.338,294.62,23.38,93.28,58.33
45,1982,27,0.336,294.74,25.31,93.27,59.29
46,1982,28,0.335,294.94,30.03,91.68,60.86
47,1982,29,0.340,295.44,38.12,89.06,63.59
48,1982,30,0.339,295.90,44.76,85.09,64.92
49,1982,31,0.332,296.39,47.72,79.13,63.42
50,1982,32,0.327,296.96,51.04,72.24,61.64
51,1982,33,0.321,297.24,55.09,68.01,61.55
52,1982,34,0.313,297.08,58.52,65.68,62.10
53,1982,35,0.305,296.81,64.02,58.99,61.51
54,1982,36,0.295,296.50,67.67,45.91,56.79
55,1982,37,0.278,295.71,66.82,34.81,50.82
56,1982,38,0.259,294.39,64.42,29.31,46.87
57,1982,39,0.235,292.74,58.66,26.30,42.48
58,1982,40,0.204,290.43,48.87,27.83,38.35
59,1982,41,0.172,287.69,40.46,30.60,35.53
60,1982,42,0.146,284.94,36.70,31.58,34.14
61,1982,43,0.127,282.40,35.77,31.57,33.67
62,1982,44,0.112,280.36,35.29,23.16,29.22
63,1982,45,0.096,278.34,33.13,18.79,25.96
64,1982,46,0.081,275.75,31.22,20.83,26.03
65,1982,47,0.065,271.91,27.59,30.99,29.29
66,1982,48,0.054,267.86,25.89,41.83,33.86
67,1982,49,0.047,264.29,25.88,49.19,37.54
68,1982,50,0.039,261.09,22.43,54.06,38.24
69,1982,51,0.036,258.69,23.30,56.56,39.93
70,1982,52,0.034,257.75,23.36,55.29,39.32
71,1983,01,0.032,257.70,24.44,53.37,38.90
72,1983,02,0.029,257.90,25.25,51.00,38.13
73,1983,03,0.030,257.78,26.98,50.43,38.70
74,1983,04,0.032,258.10,28.94,48.96,38.95
75,1983,05,0.034,259.35,29.45,46.67,38.06
76,1983,06,0.033,259.90,26.99,49.26,38.13
77,1983,07,0.034,261.24,24.47,51.16,37.81
78,1983,08,0.039,263.23,24.33,52.29,38.31
79,1983,09,0.045,266.49,25.49,51.57,38.53
80,1983,10,0.055,270.74,25.41,48.47,36.94
81,1983,11,0.066,275.56,26.21,39.53,32.87
82,1983,12,0.081,280.24,28.81,32.50,30.66
83,1983,13,0.102,285.09,34.61,23.88,29.24
84,1983,14,0.126,289.05,39.29,17.58,28.44
85,1983,15,0.149,291.90,40.79,15.94,28.37
86,1983,16,0.172,293.75,40.62,18.77,29.69
87,1983,17,0.198,295.46,40.81,22.27,31.54
88,1983,18,0.229,297.06,42.16,25.56,33.86
89,1983,19,0.260,297.72,41.78,34.54,38.16
90,1983,20,0.287,298.42,39.69,38.84,39.26
91,1983,21,0.308,299.20,37.37,39.34,38.35
92,1983,22,0.325,299.52,32.99,41.27,37.13
93,1983,23,0.335,299.24,27.12,45.88,36.50
94,1983,24,0.334,298.71,20.35,52.98,36.66
95,1983,25,0.330,298.67,17.75,56.87,37.31
96,1983,26,0.326,298.60,17.42,59.67,38.54
97,1983,27,0.317,298.39,16.08,62.29,39.18
98,1983,28,0.298,297.73,12.73,67.89,40.31
99,1983,29,0.276,297.07,9.98,74.19,42.09
100,1983,30,0.251,296.15,8.90,81.46,45.18
101,1983,31,0.242,295.59,10.67,84.59,47.63
102,1983,32,0.244,295.62,15.10,82.93,49.02
103,1983,33,0.251,295.95,22.64,78.93,50.79
104,1983,34,0.257,296.38,31.47,71.97,51.72
105,1983,35,0.260,296.95,41.21,57.38,49.29
106,1983,36,0.253,296.37,45.64,47.15,46.39
107,1983,37,0.240,295.78,46.71,34.07,40.39
108,1983,38,0.226,294.85,47.17,24.50,35.84
109,1983,39,0.212,292.95,46.36,24.47,35.41
110,1983,40,0.199,290.88,45.66,23.77,34.72
111,1983,41,0.180,288.39,43.94,23.89,33.91
112,1983,42,0.160,285.50,42.66,26.73,34.70
113,1983,43,0.135,282.26,39.26,33.15,36.21
114,1983,44,0.113,278.77,35.66,34.08,34.87
115,1983,45,0.098,275.77,33.93,33.87,33.90
116,1983,46,0.086,272.80,33.52,36.34,34.93
117,1983,47,0.076,269.49,34.03,42.62,38.33
118,1983,48,0.071,267.11,37.31,45.07,41.19
119,1983,49,0.064,264.99,39.36,46.29,42.83
120,1983,50,0.058,263.06,39.88,46.15,43.02
121,1983,51,0.053,260.54,39.79,49.58,44.68
122,1983,52,0.048,257.92,36.98,54.60,45.79
123,1984,01,0.046,256.24,37.53,58.20,47.86
124,1984,02,0.043,255.14,38.25,60.09,49.17
125,1984,03,0.042,254.22,37.65,61.55,49.60
126,1984,04,0.040,254.28,35.17,60.16,47.66
127,1984,05,0.036,255.34,31.36,57.99,44.68
128,1984,06,0.034,255.72,27.76,60.86,44.31
129,1984,07,0.033,256.13,23.94,65.43,44.68
130,1984,08,0.034,256.57,21.81,71.24,46.52
131,1984,09,0.035,258.29,20.10,76.09,48.10
132,1984,10,0.038,261.15,16.93,78.87,47.90
133,1984,11,0.043,265.13,15.51,74.47,44.99
134,1984,12,0.055,270.78,16.98,65.77,41.37
135,1984,13,0.069,276.68,19.64,55.32,37.48
136,1984,14,0.088,282.48,22.87,44.83,33.85
137,1984,15,0.109,286.90,24.83,40.79,32.81
138,1984,16,0.132,289.74,25.18,43.42,34.30
139,1984,17,0.160,292.34,26.41,45.61,36.01
140,1984,18,0.194,294.24,29.09,49.15,39.12
141,1984,19,0.236,295.04,32.01,58.86,45.44
142,1984,20,0.275,295.75,34.42,63.26,48.84
143,1984,21,0.310,296.32,37.34,65.01,51.17
144,1984,22,0.338,296.24,38.19,69.47,53.83
145,1984,23,0.358,295.71,38.62,75.41,57.01
146,1984,24,0.376,295.47,43.11,80.24,61.67
147,1984,25,0.392,295.72,52.09,81.97,67.03
148,1984,26,0.401,295.74,57.89,83.75,70.82
149,1984,27,0.403,295.98,60.62,82.67,71.65
150,1984,28,0.401,296.31,62.82,80.08,71.45
151,1984,29,0.394,296.46,63.25,79.94,71.60
152,1984,30,0.382,296.47,63.29,79.70,71.49
153,1984,31,0.366,296.21,62.39,80.21,71.30
154,1984,32,0.355,296.15,63.92,79.00,71.46
155,1984,33,0.344,295.75,66.23,81.00,73.61
156,1984,34,0.331,295.27,68.03,82.52,75.28
157,1984,35,0.315,294.54,68.97,81.49,75.23
158,1984,36,0.294,293.73,66.94,75.96,71.45
159,1984,37,0.274,293.06,65.17,65.10,65.13
160,1984,38,0.250,291.98,59.67,56.87,58.27
161,1984,39,0.223,290.25,52.15,54.06,53.10
162,1984,40,0.202,288.11,47.64,54.08,50.86
163,1984,41,0.186,285.82,46.86,51.37,49.12
164,1984,42,0.169,283.54,47.12,45.89,46.50
165,1984,43,0.146,280.93,44.58,43.85,44.22
166,1984,44,0.122,278.11,40.52,38.49,39.51
167,1984,45,0.104,275.14,37.48,37.49,37.48
168,1984,46,0.088,272.31,35.18,38.96,37.07
169,1984,47,0.078,270.37,35.96,38.39,37.17
170,1984,48,0.074,269.04,39.66,36.24,37.95
171,1984,49,0.072,269.36,46.23,27.48,36.85
172,1985,09,0.024,268.84,14.00,44.11,29.05
173,1985,10,0.023,269.82,9.64,51.18,30.41
174,1985,11,0.027,271.59,7.74,52.77,30.26
175,1985,12,0.034,274.58,7.51,52.32,29.91
176,1985,13,0.047,278.89,9.69,46.98,28.33
177,1985,14,0.065,283.23,13.36,41.66,27.51
178,1985,15,0.089,286.74,17.31,41.62,29.46
179,1985,16,0.118,289.53,20.65,44.43,32.54
180,1985,17,0.156,291.87,25.65,48.92,37.28
181,1985,18,0.196,293.36,30.33,56.57,43.45
182,1985,19,0.237,295.09,32.71,58.59,45.65
183,1985,20,0.269,295.96,32.44,61.45,46.95
184,1985,21,0.300,295.71,33.15,70.76,51.95
185,1985,22,0.328,295.63,33.73,75.10,54.41
186,1985,23,0.348,295.23,33.58,80.23,56.91
187,1985,24,0.362,294.57,35.18,88.68,61.93
188,1985,25,0.374,294.56,41.69,92.30,67.00
189,1985,26,0.380,294.66,46.72,93.24,69.98
190,1985,27,0.381,294.82,49.23,92.81,71.02
191,1985,28,0.380,295.27,52.27,89.28,70.78
192,1985,29,0.381,295.92,57.11,85.20,71.15
193,1985,30,0.380,296.55,62.48,79.44,70.96
194,1985,31,0.374,297.45,65.65,69.83,67.74
195,1985,32,0.364,298.04,68.07,62.76,65.41
196,1985,33,0.349,298.29,68.65,58.51,63.58
197,1985,34,0.330,298.07,67.53,56.53,62.03
198,1985,35,0.309,297.52,66.42,52.16,59.29
199,1985,36,0.285,296.21,62.52,49.26,55.89
200,1985,37,0.260,294.47,57.69,49.24,53.47
201,1985,38,0.238,292.81,53.48,47.66,50.57
202,1985,39,0.215,290.87,47.89,46.97,47.43
203,1985,40,0.186,288.36,39.87,50.75,45.31
204,1985,41,0.163,285.35,36.12,55.68,45.90
205,1985,42,0.140,282.83,33.86,52.74,43.30
206,1985,43,0.120,280.72,32.88,45.46,39.17
207,1985,44,0.105,277.73,32.37,40.73,36.55
208,1985,45,0.087,274.36,28.79,41.74,35.26
209,1985,46,0.066,270.66,23.36,47.45,35.41
210,1985,47,0.047,266.80,17.16,55.77,36.47
211,1985,48,0.037,262.35,14.65,66.95,40.80
212,1985,49,0.032,257.80,13.94,76.92,45.43
213,1985,50,0.027,254.20,11.11,81.90,46.50
214,1985,51,0.024,252.39,11.91,80.14,46.02
215,1985,52,0.023,250.70,12.18,79.48,45.83
216,1986,01,0.022,249.64,15.86,80.44,48.15
217,1986,02,0.022,249.98,19.43,77.44,48.44
218,1986,03,0.022,252.58,20.12,67.29,43.70
219,1986,04,0.021,255.15,19.66,58.23,38.94
220,1986,05,0.020,256.39,18.51,55.52,37.01
221,1986,06,0.019,258.32,16.34,53.78,35.06
222,1986,07,0.018,261.14,13.45,51.31,32.38
223,1986,08,0.018,263.59,12.27,51.00,31.63
224,1986,09,0.020,265.97,12.11,53.09,32.60
225,1986,10,0.023,269.01,9.31,54.14,31.72
226,1986,11,0.032,273.78,10.00,45.69,27.84
227,1986,12,0.047,279.48,13.22,35.25,24.23
228,1986,13,0.066,284.70,18.05,25.42,21.74
229,1986,14,0.094,288.38,25.44,20.51,22.97
230,1986,15,0.126,291.71,31.50,17.10,24.30
231,1986,16,0.158,294.35,34.60,15.28,24.94
232,1986,17,0.196,296.13,39.49,17.31,28.40
233,1986,18,0.237,297.47,44.54,22.07,33.30
234,1986,19,0.271,298.93,44.83,23.40,34.11
235,1986,20,0.300,300.45,44.16,20.27,32.22
236,1986,21,0.324,301.23,43.13,21.42,32.28
237,1986,22,0.342,301.67,40.18,22.88,31.53
238,1986,23,0.350,301.82,33.97,24.15,29.06
239,1986,24,0.350,301.73,28.48,27.47,27.97
240,1986,25,0.348,301.73,27.01,30.70,28.86
241,1986,26,0.339,301.58,23.94,34.40,29.17
242,1986,27,0.330,301.32,22.51,37.54,30.02
243,1986,28,0.320,301.19,23.49,39.00,31.25
244,1986,29,0.312,301.48,25.73,36.86,31.29
245,1986,30,0.307,302.09,31.75,30.82,31.28
246,1986,31,0.301,302.81,34.67,23.39,29.03
247,1986,32,0.289,302.83,34.22,20.67,27.44
248,1986,33,0.275,302.80,33.30,17.94,25.62
249,1986,34,0.256,302.29,30.64,16.96,23.80
250,1986,35,0.233,301.50,27.19,12.86,20.03
251,1986,36,0.207,299.78,21.71,11.13,16.42
252,1986,37,0.185,297.47,17.54,15.19,16.36
253,1986,38,0.165,294.88,15.03,24.23,19.63
254,1986,39,0.144,292.16,11.22,32.68,21.95
255,1986,40,0.121,288.91,7.19,44.20,25.70
256,1986,41,0.097,285.51,4.20,53.03,28.62
257,1986,42,0.072,282.21,2.00,57.47,29.74
258,1986,43,0.051,277.72,0.86,68.46,34.66
259,1986,44,0.037,273.03,0.40,71.13,35.76
260,1986,45,0.029,269.48,0.15,69.57,34.86
261,1986,46,0.023,267.51,0.09,63.97,32.03
262,1986,47,0.018,265.72,0.12,61.12,30.62
263,1986,48,0.015,263.96,0.22,59.85,30.03
264,1986,49,0.014,261.49,0.35,61.44,30.89
265,1986,50,0.017,258.86,1.77,63.55,32.66
266,1986,51,0.020,256.35,7.28,65.75,36.52
267,1986,52,0.021,254.23,11.00,67.84,39.42
268,1987,01,0.022,251.75,16.18,74.23,45.20
269,1987,02,0.022,250.50,19.50,76.36,47.93
270,1987,03,0.021,250.27,19.40,74.98,47.19
271,1987,04,0.018,250.48,17.23,72.62,44.92
272,1987,05,0.015,250.58,15.01,72.87,43.94
273,1987,06,0.014,251.71,13.06,72.91,42.98
274,1987,07,0.013,253.86,10.39,72.15,41.27
275,1987,08,0.013,255.52,9.30,74.27,41.79
276,1987,09,0.014,257.37,8.53,78.76,43.64
277,1987,10,0.015,258.49,5.28,87.21,46.24
278,1987,11,0.017,260.46,2.88,89.89,46.39
279,1987,12,0.021,263.04,1.28,92.24,46.76
280,1987,13,0.027,266.35,0.52,92.50,46.51
281,1987,14,0.034,269.73,0.25,95.30,47.77
282,1987,15,0.045,274.67,0.23,97.28,48.75
283,1987,16,0.064,280.32,0.35,95.48,47.91
284,1987,17,0.085,286.27,0.36,87.83,44.09
285,1987,18,0.110,290.32,0.33,81.12,40.73
286,1987,19,0.147,293.22,0.46,75.92,38.19
287,1987,20,0.185,295.38,0.58,67.37,33.98
288,1987,21,0.222,296.74,1.12,62.35,31.73
289,1987,22,0.262,297.71,3.11,58.02,30.57
290,1987,23,0.303,298.16,10.03,56.23,33.13
291,1987,24,0.341,298.94,23.58,52.29,37.93
292,1987,25,0.373,299.58,41.17,50.01,45.59
293,1987,26,0.393,299.90,54.11,49.48,51.80
294,1987,27,0.398,300.09,58.35,49.00,53.67
295,1987,28,0.394,300.21,59.46,48.28,53.87
